round,id,cluster,label
-1,Sequence-25283,C490,0
-1,Sequence-133181,C4378,0
-1,Sequence-18476,C2860,0
-1,Sequence-82549,C3003,0
-1,Sequence-105491,C5486,0
-1,Sequence-60557,C1292,0
-1,Sequence-16436,C6397,0
-1,Sequence-6089,C2329,0
-1,Sequence-95966,C1017,0
-1,Sequence-29129,C167,0
-1,Sequence-61886,C576,0
-1,Sequence-122830,C1748,0
-1,Sequence-60299,C5951,0
-1,Sequence-91806,C4184,0
-1,Sequence-126882,C2887,0
-1,Sequence-117613,C6371,0
-1,Sequence-30755,C3806,0
-1,Sequence-71776,C261,0
-1,Sequence-114264,C33,0
-1,Sequence-51734,C190,0
-1,Sequence-100870,C7548,0
-1,Sequence-57240,C7468,0
-1,Sequence-115330,C1834,0
-1,Sequence-50671,C4054,0
-1,Sequence-124955,C234,0
-1,Sequence-28201,C6579,0
-1,Sequence-31787,C3441,0
-1,Sequence-95690,C1879,0
-1,Sequence-3928,C2363,0
-1,Sequence-73106,C3509,0
-1,Sequence-99441,C4346,0
-1,Sequence-63199,C6099,0
-1,Sequence-60439,C3506,0
-1,Sequence-100683,C5521,0
-1,Sequence-125318,C4207,0
-1,Sequence-275,C3024,0
-1,Sequence-78167,C5480,0
-1,Sequence-110024,C3000,0
-1,Sequence-123837,C722,0
-1,Sequence-85015,C760,0
-1,Sequence-114305,C117,0
-1,Sequence-88586,C656,0
-1,Sequence-85070,C6244,0
-1,Sequence-139518,C2191,0
-1,Sequence-102738,C2446,0
-1,Sequence-39457,C7796,0
-1,Sequence-102741,C3119,0
-1,Sequence-22424,C181,0
-1,Sequence-120571,C3114,0
-1,Sequence-29930,C1417,0
-1,Sequence-28042,C4278,0
-1,Sequence-68765,C3605,0
-1,Sequence-73863,C5600,0
-1,Sequence-70446,C1210,0
-1,Sequence-84546,C3957,1
-1,Sequence-60458,C589,0
-1,Sequence-51717,C4988,0
-1,Sequence-16365,C2614,0
-1,Sequence-96004,C2089,0
-1,Sequence-135743,C3671,0
-1,Sequence-77330,C5982,0
-1,Sequence-93768,C2298,0
-1,Sequence-53692,C3736,0
-1,Sequence-54737,C1173,0
-1,Sequence-139047,C6040,0
-1,Sequence-51443,C6162,0
-1,Sequence-108026,C1215,0
-1,Sequence-53018,C1746,0
-1,Sequence-10336,C2343,0
-1,Sequence-96627,C7839,0
-1,Sequence-14486,C1614,0
-1,Sequence-29183,C95,0
-1,Sequence-12541,C149,0
-1,Sequence-75509,C3745,0
-1,Sequence-110423,C7765,0
-1,Sequence-126010,C2284,0
-1,Sequence-128078,C5876,0
-1,Sequence-123367,C3503,0
-1,Sequence-141537,C3628,0
-1,Sequence-74573,C3093,0
-1,Sequence-94322,C4596,0
-1,Sequence-82482,C5403,1
-1,Sequence-82129,C1370,0
-1,Sequence-45162,C30,0
-1,Sequence-50300,C3852,0
-1,Sequence-62695,C2858,0
-1,Sequence-128304,C4539,0
-1,Sequence-40670,C158,1
-1,Sequence-104400,C3236,0
-1,Sequence-58510,C7514,0
-1,Sequence-108165,C6285,0
-1,Sequence-128806,C1756,0
-1,Sequence-45435,C1079,0
-1,Sequence-58001,C1090,0
-1,Sequence-139429,C4987,0
-1,Sequence-35743,C2773,0
-1,Sequence-74653,C2966,0
-1,Sequence-52737,C1426,0
-1,Sequence-38156,C4,0
-1,Sequence-35268,C1041,0
-1,Sequence-109938,C7730,0
-1,Sequence-111760,C6172,0
-1,Sequence-53624,C978,0
-1,Sequence-96229,C136,0
-1,Sequence-14833,C4969,0
-1,Sequence-103749,C5272,0
-1,Sequence-74278,C3863,0
-1,Sequence-7170,C452,0
-1,Sequence-26191,C286,0
-1,Sequence-136177,C5372,0
-1,Sequence-16658,C4513,0
-1,Sequence-12977,C2929,0
-1,Sequence-105750,C3384,0
-1,Sequence-12134,C3805,0
-1,Sequence-34643,C2226,0
-1,Sequence-119652,C6770,0
-1,Sequence-14308,C6231,0
-1,Sequence-3809,C1187,0
-1,Sequence-115745,C2194,0
-1,Sequence-16101,C1347,0
-1,Sequence-77593,C5,0
-1,Sequence-140248,C2870,0
-1,Sequence-13380,C7175,0
-1,Sequence-21698,C1542,0
-1,Sequence-6077,C3100,0
-1,Sequence-11942,C1743,0
-1,Sequence-141249,C3025,0
-1,Sequence-140125,C5592,0
-1,Sequence-57708,C275,0
-1,Sequence-3233,C1734,0
-1,Sequence-37443,C2851,0
-1,Sequence-137105,C158,0
-1,Sequence-84147,C1372,0
-1,Sequence-30223,C961,0
-1,Sequence-8973,C1623,0
-1,Sequence-8140,C5168,0
-1,Sequence-29897,C709,0
-1,Sequence-71992,C6815,0
-1,Sequence-17239,C5626,0
-1,Sequence-49706,C7076,0
-1,Sequence-137428,C2062,0
-1,Sequence-74181,C2934,0
-1,Sequence-128516,C3886,0
-1,Sequence-1152,C1654,0
-1,Sequence-60779,C2161,0
-1,Sequence-135158,C1499,0
-1,Sequence-70916,C81,0
-1,Sequence-60337,C6553,0
-1,Sequence-81017,C4492,0
-1,Sequence-63819,C2294,0
-1,Sequence-102425,C94,0
-1,Sequence-78327,C834,0
-1,Sequence-73456,C522,0
-1,Sequence-10091,C731,0
-1,Sequence-125060,C5698,0
-1,Sequence-69438,C2633,0
-1,Sequence-2728,C1722,0
-1,Sequence-120679,C5598,0
-1,Sequence-136386,C1021,0
-1,Sequence-4972,C2473,0
-1,Sequence-38167,C2,0
-1,Sequence-139708,C5500,0
-1,Sequence-35943,C580,0
-1,Sequence-99759,C6826,0
-1,Sequence-58396,C3718,0
-1,Sequence-16503,C322,0
-1,Sequence-74369,C6515,0
-1,Sequence-5343,C5604,0
-1,Sequence-115972,C2845,0
-1,Sequence-98739,C982,0
-1,Sequence-51913,C7497,0
-1,Sequence-72745,C5534,0
-1,Sequence-81766,C7848,0
-1,Sequence-44936,C184,0
-1,Sequence-73696,C7434,0
-1,Sequence-35827,C2041,0
-1,Sequence-72837,C3106,0
-1,Sequence-70746,C3863,0
-1,Sequence-100383,C715,0
-1,Sequence-116361,C1082,0
-1,Sequence-111004,C809,0
-1,Sequence-33463,C4747,0
-1,Sequence-82931,C4543,0
-1,Sequence-46496,C83,0
-1,Sequence-85127,C2776,0
-1,Sequence-130276,C4577,0
-1,Sequence-3586,C2433,0
-1,Sequence-81034,C859,1
-1,Sequence-120896,C1955,0
-1,Sequence-34104,C439,0
-1,Sequence-119951,C906,0
-1,Sequence-23547,C5918,0
-1,Sequence-115309,C3725,0
-1,Sequence-109559,C4943,0
-1,Sequence-75134,C204,0
-1,Sequence-113790,C3609,0
-1,Sequence-132555,C5580,0
-1,Sequence-71012,C4850,0
-1,Sequence-122462,C558,0
-1,Sequence-19831,C5717,0
-1,Sequence-46005,C5706,0
-1,Sequence-112461,C576,0
-1,Sequence-10701,C752,0
-1,Sequence-13055,C1161,0
-1,Sequence-137701,C1349,0
-1,Sequence-112337,C1027,0
-1,Sequence-363,C545,0
-1,Sequence-50879,C2383,0
-1,Sequence-81393,C5543,0
-1,Sequence-95126,C1092,0
-1,Sequence-70709,C3782,0
-1,Sequence-49921,C5019,0
-1,Sequence-133979,C262,0
-1,Sequence-39844,C443,0
-1,Sequence-62502,C5934,0
-1,Sequence-42661,C3567,0
-1,Sequence-91404,C1665,0
-1,Sequence-15909,C813,0
-1,Sequence-98988,C4825,0
-1,Sequence-97473,C510,0
-1,Sequence-97146,C2240,0
-1,Sequence-4545,C1269,0
-1,Sequence-52872,C2776,0
-1,Sequence-112662,C6062,0
-1,Sequence-122687,C5978,0
-1,Sequence-82722,C863,0
-1,Sequence-51276,C2462,0
-1,Sequence-99532,C3513,0
-1,Sequence-43803,C2981,1
-1,Sequence-75821,C1809,0
-1,Sequence-9400,C4242,0
-1,Sequence-112481,C3605,0
-1,Sequence-74934,C1197,0
-1,Sequence-53454,C996,0
-1,Sequence-107365,C3548,0
-1,Sequence-32565,C780,0
-1,Sequence-58207,C102,0
-1,Sequence-90855,C4390,0
-1,Sequence-97882,C1770,0
-1,Sequence-128841,C2172,0
-1,Sequence-107513,C3496,0
-1,Sequence-109843,C2509,0
-1,Sequence-138487,C1706,0
-1,Sequence-111860,C5886,0
-1,Sequence-51428,C703,0
-1,Sequence-80891,C1187,0
-1,Sequence-56055,C2144,0
-1,Sequence-139836,C2230,0
-1,Sequence-48839,C1155,0
-1,Sequence-135328,C5987,0
-1,Sequence-7166,C6198,0
-1,Sequence-138024,C2375,0
-1,Sequence-52012,C526,0
-1,Sequence-107618,C264,0
-1,Sequence-27832,C1918,0
-1,Sequence-33842,C2112,1
-1,Sequence-78612,C4170,0
-1,Sequence-44218,C3083,0
-1,Sequence-102057,C3491,0
-1,Sequence-140407,C357,0
-1,Sequence-81240,C6785,0
-1,Sequence-129174,C2010,0
-1,Sequence-63216,C865,0
-1,Sequence-4984,C134,0
-1,Sequence-56111,C6914,0
-1,Sequence-142194,C5287,0
-1,Sequence-45335,C2438,0
-1,Sequence-27062,C2762,0
-1,Sequence-34170,C4521,0
-1,Sequence-88531,C6200,0
-1,Sequence-99166,C5061,0
-1,Sequence-125484,C6046,0
-1,Sequence-71090,C3777,0
-1,Sequence-72182,C4766,0
-1,Sequence-123392,C5717,0
-1,Sequence-17289,C3660,0
-1,Sequence-83142,C2281,0
-1,Sequence-84564,C20,0
-1,Sequence-89847,C2981,1
-1,Sequence-80912,C2860,0
-1,Sequence-108459,C112,0
-1,Sequence-101872,C3499,0
-1,Sequence-137717,C3711,0
-1,Sequence-16274,C1906,0
-1,Sequence-13247,C111,0
-1,Sequence-48182,C6707,0
-1,Sequence-123920,C3617,0
-1,Sequence-94227,C1745,0
-1,Sequence-33193,C3824,0
-1,Sequence-33011,C3599,0
-1,Sequence-127386,C873,0
-1,Sequence-59527,C3321,0
-1,Sequence-78969,C5064,0
-1,Sequence-99580,C7844,0
-1,Sequence-113524,C2256,0
-1,Sequence-95333,C693,0
-1,Sequence-30626,C208,1
-1,Sequence-45886,C6112,0
-1,Sequence-24165,C4619,0
-1,Sequence-69093,C1837,0
-1,Sequence-4579,C2799,0
-1,Sequence-35200,C1450,0
-1,Sequence-49180,C2711,0
-1,Sequence-56662,C1678,0
-1,Sequence-136930,C4159,0
-1,Sequence-38881,C4169,0
-1,Sequence-128962,C3267,0
-1,Sequence-67463,C2505,0
-1,Sequence-94560,C2791,0
-1,Sequence-6807,C1422,0
-1,Sequence-107806,C2462,0
-1,Sequence-121729,C4014,0
-1,Sequence-24832,C2069,0
-1,Sequence-76054,C1203,0
-1,Sequence-43388,C3805,0
-1,Sequence-30717,C5580,0
-1,Sequence-90537,C5005,0
-1,Sequence-134287,C3076,0
-1,Sequence-64527,C3300,0
-1,Sequence-63534,C91,0
-1,Sequence-67355,C156,0
-1,Sequence-107683,C1507,0
-1,Sequence-1203,C1941,0
-1,Sequence-64007,C5065,0
-1,Sequence-91422,C1289,0
-1,Sequence-15715,C4153,0
-1,Sequence-128972,C6065,0
-1,Sequence-100513,C10,0
-1,Sequence-4021,C571,1
-1,Sequence-51243,C411,0
-1,Sequence-123375,C4038,0
-1,Sequence-89591,C5875,0
-1,Sequence-32453,C6292,0
-1,Sequence-90403,C2293,0
-1,Sequence-34603,C1058,0
-1,Sequence-9033,C3100,0
-1,Sequence-61239,C955,0
-1,Sequence-14929,C4650,0
-1,Sequence-72295,C827,0
-1,Sequence-41792,C6402,0
-1,Sequence-1229,C2692,0
-1,Sequence-99782,C2620,0
-1,Sequence-115996,C426,0
-1,Sequence-92669,C1352,0
-1,Sequence-25608,C2578,0
-1,Sequence-106376,C6995,0
-1,Sequence-51150,C3635,0
-1,Sequence-30286,C1398,0
-1,Sequence-127624,C11,0
-1,Sequence-86605,C1748,0
-1,Sequence-96386,C821,0
-1,Sequence-73531,C1371,0
-1,Sequence-57695,C4493,0
-1,Sequence-63084,C3724,0
-1,Sequence-135172,C6723,0
-1,Sequence-37149,C1064,0
-1,Sequence-35076,C2572,0
-1,Sequence-49053,C5335,0
-1,Sequence-24186,C7790,0
-1,Sequence-98005,C5300,0
-1,Sequence-50644,C6920,0
-1,Sequence-31834,C6406,0
-1,Sequence-101143,C1471,0
-1,Sequence-37736,C6106,0
-1,Sequence-36291,C2608,0
-1,Sequence-127706,C5217,0
-1,Sequence-49581,C1073,0
-1,Sequence-26256,C356,0
-1,Sequence-112863,C1494,0
-1,Sequence-33913,C4769,0
-1,Sequence-22129,C974,0
-1,Sequence-111598,C6511,0
-1,Sequence-86765,C3411,0
-1,Sequence-118563,C418,0
-1,Sequence-54170,C2047,0
-1,Sequence-13105,C1003,0
-1,Sequence-11784,C2062,0
-1,Sequence-55728,C4696,0
-1,Sequence-133576,C1076,0
-1,Sequence-122429,C2309,0
-1,Sequence-135653,C5472,0
-1,Sequence-129763,C4097,0
-1,Sequence-127680,C4882,0
-1,Sequence-136408,C6650,0
-1,Sequence-75422,C3222,0
-1,Sequence-1436,C1670,0
-1,Sequence-90018,C38,0
-1,Sequence-21867,C6245,0
-1,Sequence-6811,C346,0
-1,Sequence-67024,C5969,0
-1,Sequence-48787,C7346,0
-1,Sequence-30180,C3999,0
-1,Sequence-3423,C3848,0
-1,Sequence-89976,C2374,0
-1,Sequence-28357,C813,0
-1,Sequence-77287,C2117,0
-1,Sequence-41928,C4153,0
-1,Sequence-41088,C1230,0
-1,Sequence-87103,C6558,0
-1,Sequence-100481,C1432,0
-1,Sequence-92625,C1334,0
-1,Sequence-42201,C1907,1
-1,Sequence-19901,C596,0
-1,Sequence-136865,C2576,0
-1,Sequence-75222,C25,0
-1,Sequence-61190,C2013,0
-1,Sequence-67867,C142,0
-1,Sequence-134474,C1736,0
-1,Sequence-101811,C675,0
-1,Sequence-91811,C2751,0
-1,Sequence-64512,C3369,0
-1,Sequence-29576,C1524,0
-1,Sequence-67952,C6011,0
-1,Sequence-40646,C5304,0
-1,Sequence-12664,C2251,0
-1,Sequence-125593,C7933,0
-1,Sequence-139591,C4687,0
-1,Sequence-118745,C1470,0
-1,Sequence-96530,C3488,0
-1,Sequence-116413,C7280,0
-1,Sequence-51455,C1923,0
-1,Sequence-29275,C181,0
-1,Sequence-97813,C3822,0
-1,Sequence-10512,C6523,0
-1,Sequence-35698,C2077,0
-1,Sequence-104267,C2708,0
-1,Sequence-72503,C1358,0
-1,Sequence-929,C702,0
-1,Sequence-132534,C2550,0
-1,Sequence-117159,C4246,0
-1,Sequence-93286,C6405,0
-1,Sequence-29905,C4088,0
-1,Sequence-41983,C6890,0
-1,Sequence-20564,C879,0
-1,Sequence-100306,C1679,0
-1,Sequence-20016,C203,0
-1,Sequence-76364,C3568,0
-1,Sequence-60700,C3698,0
-1,Sequence-95223,C5624,0
-1,Sequence-32523,C305,0
-1,Sequence-102149,C1680,0
-1,Sequence-110824,C4679,0
-1,Sequence-55764,C6593,0
-1,Sequence-142313,C4705,0
-1,Sequence-136263,C144,0
-1,Sequence-4913,C6166,0
-1,Sequence-55770,C6626,0
-1,Sequence-142097,C3592,0
-1,Sequence-31157,C2146,0
-1,Sequence-123019,C1663,0
-1,Sequence-63337,C5898,0
-1,Sequence-76311,C7835,0
-1,Sequence-44562,C859,0
-1,Sequence-77163,C4425,0
-1,Sequence-69096,C4278,0
-1,Sequence-133560,C2238,0
-1,Sequence-34329,C4720,0
-1,Sequence-116842,C1392,0
-1,Sequence-100137,C3045,0
-1,Sequence-93949,C4438,0
-1,Sequence-30613,C5579,0
-1,Sequence-81006,C6423,0
-1,Sequence-18244,C3,0
-1,Sequence-46113,C645,0
-1,Sequence-121237,C7681,0
-1,Sequence-98713,C1666,0
-1,Sequence-20872,C4582,0
-1,Sequence-94482,C4362,0
-1,Sequence-5271,C877,0
-1,Sequence-110913,C124,0
-1,Sequence-8448,C2351,0
-1,Sequence-22378,C130,0
-1,Sequence-34211,C4578,0
-1,Sequence-40393,C3810,0
-1,Sequence-69929,C2245,0
-1,Sequence-86738,C4177,0
-1,Sequence-69804,C1061,0
-1,Sequence-3923,C4135,0
-1,Sequence-101864,C1575,0
-1,Sequence-100365,C2448,0
-1,Sequence-124726,C5303,0
-1,Sequence-48724,C4992,0
-1,Sequence-27313,C5271,0
-1,Sequence-31546,C6935,0
-1,Sequence-77814,C5835,0
-1,Sequence-934,C485,0
-1,Sequence-100641,C7685,0
-1,Sequence-141756,C3895,0
-1,Sequence-135239,C3014,0
-1,Sequence-3491,C976,0
-1,Sequence-118544,C1504,0
-1,Sequence-132549,C2332,0
-1,Sequence-124141,C143,0
-1,Sequence-13320,C3087,0
-1,Sequence-142037,C2906,0
-1,Sequence-73192,C3609,0
-1,Sequence-112600,C2654,0
-1,Sequence-74239,C3743,0
-1,Sequence-63573,C1913,0
-1,Sequence-33637,C2565,0
-1,Sequence-78775,C554,0
-1,Sequence-106849,C956,0
-1,Sequence-128740,C4507,0
-1,Sequence-17723,C6936,0
-1,Sequence-44124,C4390,0
-1,Sequence-53614,C174,1
-1,Sequence-46577,C4614,0
-1,Sequence-123978,C4459,0
-1,Sequence-126257,C1801,0
-1,Sequence-88888,C5142,0
-1,Sequence-26409,C1070,1
-1,Sequence-120289,C3611,0
-1,Sequence-141,C19,0
-1,Sequence-14639,C308,0
-1,Sequence-136289,C1553,0
-1,Sequence-58206,C645,0
-1,Sequence-102690,C2,0
-1,Sequence-50816,C2479,0
-1,Sequence-58094,C6839,1
-1,Sequence-43349,C3108,1
-1,Sequence-91386,C7488,0
-1,Sequence-42348,C1882,0
-1,Sequence-34661,C5552,0
-1,Sequence-20781,C903,0
-1,Sequence-56825,C23,0
-1,Sequence-67353,C2147,0
-1,Sequence-51578,C4542,0
-1,Sequence-53514,C6528,0
-1,Sequence-68880,C2248,0
-1,Sequence-57781,C1432,0
-1,Sequence-132176,C80,0
-1,Sequence-51991,C4034,0
-1,Sequence-127064,C2630,1
-1,Sequence-49333,C4213,0
-1,Sequence-65201,C6760,0
-1,Sequence-101272,C6463,0
-1,Sequence-103822,C6679,0
-1,Sequence-41806,C1043,0
-1,Sequence-139700,C3824,0
-1,Sequence-41844,C1933,0
-1,Sequence-86023,C3826,0
-1,Sequence-121138,C3457,0
-1,Sequence-69171,C7176,0
-1,Sequence-7762,C2337,0
-1,Sequence-104065,C2400,0
-1,Sequence-2339,C588,0
-1,Sequence-11217,C3984,0
-1,Sequence-53797,C5321,0
-1,Sequence-45890,C3030,0
-1,Sequence-31513,C7332,0
-1,Sequence-108587,C319,0
-1,Sequence-76550,C4991,0
-1,Sequence-100702,C6,0
-1,Sequence-106932,C61,0
-1,Sequence-131719,C2893,0
-1,Sequence-39945,C2495,0
-1,Sequence-14166,C2745,0
-1,Sequence-21911,C3045,0
-1,Sequence-141794,C2897,0
-1,Sequence-99602,C2130,1
-1,Sequence-67178,C1676,0
-1,Sequence-6256,C2503,0
-1,Sequence-45814,C1141,0
-1,Sequence-94591,C4371,0
-1,Sequence-10233,C5319,0
-1,Sequence-118460,C2655,0
-1,Sequence-72071,C3073,0
-1,Sequence-107882,C3625,0
-1,Sequence-76609,C2444,0
-1,Sequence-56800,C2780,0
-1,Sequence-64244,C257,0
-1,Sequence-91106,C3542,0
-1,Sequence-74379,C2741,0
-1,Sequence-115455,C21,0
-1,Sequence-29325,C5017,1
-1,Sequence-79873,C7268,0
-1,Sequence-29786,C2383,0
-1,Sequence-94563,C6891,0
-1,Sequence-8513,C2718,0
-1,Sequence-34310,C560,0
-1,Sequence-110594,C1518,0
-1,Sequence-117828,C1857,0
-1,Sequence-23701,C5310,0
-1,Sequence-114989,C1806,0
-1,Sequence-8415,C190,0
-1,Sequence-131002,C24,0
-1,Sequence-112884,C7908,0
-1,Sequence-83378,C1375,0
-1,Sequence-96241,C1936,0
-1,Sequence-23625,C16,0
-1,Sequence-81440,C7079,0
-1,Sequence-114356,C4311,0
-1,Sequence-138561,C4438,0
-1,Sequence-50929,C7182,0
-1,Sequence-68351,C3649,0
-1,Sequence-60678,C3320,0
-1,Sequence-20389,C3770,0
-1,Sequence-109686,C734,0
-1,Sequence-93849,C2544,0
-1,Sequence-16828,C4834,0
-1,Sequence-131568,C4453,0
-1,Sequence-9405,C18,0
-1,Sequence-14616,C5386,0
-1,Sequence-14821,C2607,0
-1,Sequence-141032,C434,0
-1,Sequence-129582,C2548,0
-1,Sequence-22606,C1290,0
-1,Sequence-72117,C7606,0
-1,Sequence-105073,C4833,0
-1,Sequence-126488,C2685,0
-1,Sequence-47920,C30,0
-1,Sequence-17080,C3696,0
-1,Sequence-6651,C5202,0
-1,Sequence-61079,C3875,0
-1,Sequence-114639,C4571,0
-1,Sequence-137573,C2095,0
-1,Sequence-36306,C2861,0
-1,Sequence-121018,C2869,0
-1,Sequence-2322,C3405,0
-1,Sequence-48293,C6997,0
-1,Sequence-109462,C6319,0
-1,Sequence-81056,C6669,0
-1,Sequence-43671,C5503,0
-1,Sequence-87274,C693,0
-1,Sequence-40407,C3281,0
-1,Sequence-75151,C3124,0
-1,Sequence-6316,C4244,0
-1,Sequence-83855,C7292,0
-1,Sequence-89565,C5876,0
-1,Sequence-51554,C761,0
-1,Sequence-59455,C3702,0
-1,Sequence-57121,C2625,0
-1,Sequence-122933,C7539,0
-1,Sequence-21837,C221,0
-1,Sequence-94089,C1817,0
-1,Sequence-75302,C3359,0
-1,Sequence-14023,C4871,0
-1,Sequence-67731,C1478,0
-1,Sequence-76414,C181,0
-1,Sequence-55286,C1209,0
-1,Sequence-14822,C642,0
-1,Sequence-86647,C933,0
-1,Sequence-44542,C573,0
-1,Sequence-119309,C1068,0
-1,Sequence-17325,C3839,0
-1,Sequence-132928,C5250,0
-1,Sequence-44337,C2534,0
-1,Sequence-61835,C1527,0
-1,Sequence-75830,C2123,0
-1,Sequence-47961,C13,0
-1,Sequence-23664,C4347,0
-1,Sequence-41783,C4102,0
-1,Sequence-2010,C446,0
-1,Sequence-116211,C5651,0
-1,Sequence-56652,C3678,1
-1,Sequence-137999,C2161,0
-1,Sequence-42047,C2217,1
-1,Sequence-46886,C4138,0
-1,Sequence-98096,C336,0
-1,Sequence-113061,C2877,0
-1,Sequence-19840,C7150,0
-1,Sequence-14386,C2308,0
-1,Sequence-100361,C5444,0
-1,Sequence-55825,C4977,0
-1,Sequence-116063,C124,0
-1,Sequence-61942,C7343,0
-1,Sequence-48507,C3306,0
-1,Sequence-78535,C5165,0
-1,Sequence-11141,C200,0
-1,Sequence-142017,C4582,0
-1,Sequence-43079,C973,0
-1,Sequence-125499,C4372,0
-1,Sequence-54948,C2366,0
-1,Sequence-57135,C2730,0
-1,Sequence-49023,C111,0
-1,Sequence-24316,C3191,0
-1,Sequence-77609,C4815,0
-1,Sequence-57099,C6989,1
-1,Sequence-85322,C3709,0
-1,Sequence-65084,C843,0
-1,Sequence-824,C268,0
-1,Sequence-133088,C2649,0
-1,Sequence-64226,C2921,0
-1,Sequence-35353,C5443,0
-1,Sequence-122604,C259,0
-1,Sequence-131776,C2067,0
-1,Sequence-25244,C4386,0
-1,Sequence-130118,C1405,0
-1,Sequence-107874,C7454,0
-1,Sequence-68187,C4409,0
-1,Sequence-134866,C6118,0
-1,Sequence-62931,C3198,0
-1,Sequence-23847,C4842,0
-1,Sequence-17066,C613,0
-1,Sequence-78858,C491,0
-1,Sequence-137074,C1543,0
-1,Sequence-115213,C1660,0
-1,Sequence-9410,C3180,0
-1,Sequence-118293,C6375,0
-1,Sequence-62318,C23,0
-1,Sequence-133805,C4073,0
-1,Sequence-73611,C5499,0
-1,Sequence-123084,C5131,0
-1,Sequence-46603,C57,0
-1,Sequence-37774,C180,0
-1,Sequence-52437,C6364,0
-1,Sequence-18726,C1883,0
-1,Sequence-119918,C7242,0
-1,Sequence-48597,C6268,0
-1,Sequence-15900,C4371,0
-1,Sequence-111215,C4208,0
-1,Sequence-118036,C3029,0
-1,Sequence-62405,C7123,0
-1,Sequence-76638,C2075,0
-1,Sequence-65854,C1847,0
-1,Sequence-122062,C2455,0
-1,Sequence-49201,C1271,0
-1,Sequence-11869,C1530,0
-1,Sequence-44188,C5182,0
-1,Sequence-73104,C2752,0
-1,Sequence-120539,C1171,0
-1,Sequence-113692,C2697,0
-1,Sequence-142134,C1562,1
-1,Sequence-121402,C617,0
-1,Sequence-139336,C2256,0
-1,Sequence-82765,C3254,0
-1,Sequence-101779,C348,0
-1,Sequence-122658,C1199,0
-1,Sequence-28178,C488,0
-1,Sequence-4937,C3449,0
-1,Sequence-77581,C2647,0
-1,Sequence-141592,C2284,0
-1,Sequence-134905,C1491,0
-1,Sequence-134068,C4305,1
-1,Sequence-86321,C3060,0
-1,Sequence-96888,C4026,0
-1,Sequence-95321,C7856,0
-1,Sequence-140427,C5856,0
-1,Sequence-113739,C5500,0
-1,Sequence-48830,C5094,0
-1,Sequence-137700,C3206,0
-1,Sequence-41683,C5685,0
-1,Sequence-78124,C1909,0
-1,Sequence-137846,C128,0
-1,Sequence-127267,C1472,0
-1,Sequence-99754,C2476,0
-1,Sequence-108778,C3364,0
-1,Sequence-102798,C2090,0
-1,Sequence-96619,C1079,0
-1,Sequence-76537,C1359,0
-1,Sequence-43837,C6445,0
-1,Sequence-110303,C7302,0
-1,Sequence-62980,C2637,0
-1,Sequence-101910,C2094,0
-1,Sequence-7575,C2524,0
-1,Sequence-120324,C7001,0
-1,Sequence-6617,C699,0
-1,Sequence-142080,C3795,0
-1,Sequence-18213,C235,0
-1,Sequence-49086,C3706,0
-1,Sequence-95783,C691,0
-1,Sequence-108313,C7667,0
-1,Sequence-80079,C4275,0
-1,Sequence-75652,C1999,0
-1,Sequence-10865,C2459,0
-1,Sequence-138980,C939,0
-1,Sequence-106693,C977,0
-1,Sequence-24189,C2167,0
-1,Sequence-93895,C6245,0
-1,Sequence-115773,C1672,0
-1,Sequence-18488,C165,0
-1,Sequence-61252,C2574,0
-1,Sequence-128618,C5084,0
-1,Sequence-29782,C5845,0
-1,Sequence-40372,C7339,0
-1,Sequence-42178,C1075,0
-1,Sequence-125565,C1463,0
-1,Sequence-136838,C2215,0
-1,Sequence-113736,C138,0
-1,Sequence-70656,C3134,0
-1,Sequence-41746,C2416,0
-1,Sequence-66819,C229,0
-1,Sequence-67039,C41,0
-1,Sequence-64686,C410,0
-1,Sequence-29866,C3932,0
-1,Sequence-136513,C2925,0
-1,Sequence-71475,C4486,0
-1,Sequence-78604,C4850,1
-1,Sequence-91479,C1354,0
-1,Sequence-110605,C4583,0
-1,Sequence-87701,C3590,0
-1,Sequence-47318,C5223,0
-1,Sequence-92421,C47,0
-1,Sequence-68621,C4259,0
-1,Sequence-121342,C3558,0
-1,Sequence-53116,C6591,0
-1,Sequence-62505,C723,0
-1,Sequence-37709,C5851,0
-1,Sequence-49189,C1249,0
-1,Sequence-56972,C149,0
-1,Sequence-49623,C4475,0
-1,Sequence-9103,C5224,0
-1,Sequence-120989,C7222,0
-1,Sequence-92491,C5850,0
-1,Sequence-82310,C5020,1
-1,Sequence-140291,C32,0
-1,Sequence-125596,C1803,0
-1,Sequence-94281,C3028,0
-1,Sequence-28186,C5958,0
-1,Sequence-36260,C5750,0
-1,Sequence-31049,C293,0
-1,Sequence-52970,C3110,0
-1,Sequence-18824,C2745,0
-1,Sequence-73566,C1248,0
-1,Sequence-110799,C5937,0
-1,Sequence-31321,C4334,0
-1,Sequence-112820,C5289,0
-1,Sequence-24245,C572,0
-1,Sequence-56084,C1325,0
-1,Sequence-48320,C6538,0
-1,Sequence-106371,C2035,0
-1,Sequence-43029,C43,0
-1,Sequence-87767,C5649,0
-1,Sequence-136744,C2904,0
-1,Sequence-52768,C4168,0
-1,Sequence-101152,C13,0
-1,Sequence-33170,C3794,0
-1,Sequence-56577,C5835,0
-1,Sequence-14504,C1781,0
-1,Sequence-122242,C4880,0
-1,Sequence-73600,C289,1
-1,Sequence-700,C645,0
-1,Sequence-108300,C3275,0
